id,latitude,longitude,name,city,country
1879,8.653775,-83.180544,Golfito,Golfito,Costa Rica
1881,10.593289,-85.544408,Daniel Oduber Quiros Intl,Liberia,Costa Rica
1884,9.97649,-85.653,Nosara,Nosara Beach,Costa Rica
1885,9.993861,-84.208806,Juan Santamaria Intl,San Jose,Costa Rica
1887,8.951025,-83.468583,Palmar Sur,Palmar Sur,Costa Rica
1889,9.443164,-84.129772,La Managua,Quepos,Costa Rica
1892,13.440947,-89.055728,El Salvador Intl,San Salvador,El Salvador
1895,19.732989,-72.194739,Cap Haitien Intl,Cap Haitien,Haiti
1897,18.58005,-72.292542,Toussaint Louverture Intl,Port-au-prince,Haiti
1903,21.616453,-81.545989,Vilo Acuna Intl,Cayo Largo del Sur,Cuba
1904,21.420428,-77.847433,Ignacio Agramonte Intl,Camaguey,Cuba
1905,19.969769,-75.835414,Antonio Maceo Intl,Santiago De Cuba,Cuba
1908,20.085419,-75.158328,Mariana Grajales,Guantanamo,Cuba
1909,22.989153,-82.409086,Jose Marti Intl,Havana,Cuba
1910,20.785589,-76.315108,Frank Pais Intl,Holguin,Cuba
1918,22.492192,-79.943611,Abel Santamaria,Santa Clara,Cuba
1923,23.034445,-81.435278,Juan Gualberto Gomez Intl,Varadero,Cuba
1925,19.686981,-79.882789,Gerrard Smith Intl,Cayman Barac,Cayman Islands
1926,19.292778,-81.35775,Owen Roberts Intl,Georgetown,Cayman Islands
1930,26.511406,-77.083472,Marsh Harbour,Marsh Harbor,Bahamas
1932,22.441828,-73.970858,Spring Point,Spring Point,Bahamas
1934,26.745336,-77.391269,Treasure Cay,Treasure Cay,Bahamas
1937,25.699881,-79.264656,South Bimini,Alice Town,Bahamas
1941,23.562631,-75.877958,Exuma Intl,Great Exuma,Bahamas
1943,25.474861,-76.683489,North Eleuthera,North Eleuthera,Bahamas
1944,25.284706,-76.331011,Governors Harbour,Governor's Harbor,Bahamas
1946,24.8917,-76.177739,Rock Sound,Rock Sound,Bahamas
1948,26.558686,-78.695553,Grand Bahama Intl,Freeport,Bahamas
1949,20.975,-73.666862,Matthew Town,Matthew Town,Bahamas
1950,23.179014,-75.093597,Deadmans Cay,Dead Man's Cay,Bahamas
1951,23.581444,-75.270475,Stella Maris,Stella Maris,Bahamas
1952,22.379528,-73.0135,Mayaguana,Mayaguana,Bahamas
1953,25.038958,-77.466231,Lynden Pindling Intl,Nassau,Bahamas
1956,24.063275,-74.523967,San Salvador,Cockburn Town,Bahamas
1957,17.539144,-88.308203,Philip S W Goldson Intl,Belize City,Belize
1958,-18.830922,-159.764233,Aitutaki,Aitutaki,Cook Islands
1959,-21.202739,-159.805556,Rarotonga Intl,Avarua,Cook Islands
1960,-17.755392,177.443378,Nadi Intl,Nandi,Fiji
1961,-18.043267,178.559228,Nausori Intl,Nausori,Fiji
1963,-21.241214,-175.149644,Fua Amotu Intl,Tongatapu,Tonga
1965,1.381636,173.147036,Bonriki Intl,Tarawa,Kiribati
1968,-13.238281,-176.199228,Wallis,Wallis,Wallis and Futuna
1969,-13.829969,-172.008336,Faleolo Intl,Faleolo,Samoa
1970,-14.331,-170.7105,Pago Pago Intl,Pago Pago,American Samoa
1971,-22.434069,-151.360614,Rurutu,Rurutu,French Polynesia
1972,-23.365353,-149.524072,Tubuai,Tubuai,French Polynesia
1975,-15.119617,-148.230697,Tikehau,Tikehau,French Polynesia
1977,-16.05415,-145.656994,Fakarava,Fakarava,French Polynesia
1978,-14.436764,-146.070056,Manihi,Manihi,French Polynesia
1979,-23.079861,-134.890333,Totegegie,Totegegie,French Polynesia
1980,-15.663333,-146.884769,Kaukura,Kaukura Atoll,French Polynesia
1981,-16.583919,-143.658369,Makemo,Makemo,French Polynesia
1983,-14.709544,-145.245814,Takapoto,Takapoto,French Polynesia
1984,-15.248289,-146.616708,Arutua,Arutua,French Polynesia
1985,-14.868055,-148.717225,Mataiva,Mataiva,French Polynesia
1986,-14.455781,-145.024542,Takaroa,Takaroa,French Polynesia
1987,-8.795603,-140.228789,Nuku Hiva,Nuku Hiva,French Polynesia
1989,-16.444378,-151.751286,Bora Bora,Bora Bora,French Polynesia
1990,-14.954283,-147.6608,Rangiroa,Rangiroa,French Polynesia
1991,-16.687242,-151.021667,Huahine,Huahine Island,French Polynesia
1992,-17.489972,-149.761869,Moorea,Moorea,French Polynesia
1993,-18.074814,-140.945886,Hao,Hao Island,French Polynesia
1994,-16.426486,-152.243669,Maupiti,Maupiti,French Polynesia
1995,-16.722861,-151.465856,Raiatea,Raiatea Island,French Polynesia
1997,-17.699325,168.319794,Port Vila Bauerfield,Port-vila,Vanuatu
1998,-21.053428,164.837806,Kone,Kone,New Caledonia
1999,-20.546314,164.255625,Koumac,Koumac,New Caledonia
2000,-20.7748,167.239864,Lifou,Lifou,New Caledonia
2001,-22.258278,166.472806,Magenta,Noumea,New Caledonia
2002,-21.481678,168.037508,Mare,Mare,New Caledonia
2003,-20.790028,165.259486,Touho,Touho,New Caledonia
2004,-20.640556,166.572778,Ouvea,Ouvea,New Caledonia
2005,-22.014553,166.212972,La Tontouta,Noumea,New Caledonia
2006,-37.008056,174.791667,Auckland Intl,Auckland,New Zealand
2007,-38.739723,176.084444,Taupo,Taupo,New Zealand
2009,-43.489358,172.532225,Christchurch Intl,Christchurch,New Zealand
2011,-45.928055,170.198333,Dunedin,Dunedin,New Zealand
2012,-38.663333,177.978333,Gisborne,Gisborne,New Zealand
2014,-42.713611,170.985278,Hokitika,Hokitika,New Zealand
2015,-37.866661,175.332056,Hamilton,Hamilton,New Zealand
2017,-35.262779,173.911944,Kerikeri,Kerikeri,New Zealand
2018,-35.07,173.285278,Kaitaia,Kaitaia,New Zealand
2023,-39.008611,174.179167,New Plymouth,New Plymouth,New Zealand
2024,-41.298333,173.221111,Nelson,Nelson,New Zealand
2025,-46.412408,168.312992,Invercargill,Invercargill,New Zealand
2028,-40.320556,175.616944,Palmerston North,Palmerston North,New Zealand
2029,-40.904722,174.989167,Paraparaumu,Paraparaumu,New Zealand
2030,-45.021111,168.739167,Queenstown,Queenstown International,New Zealand
2031,-38.109167,176.317222,Rotorua,Rotorua,New Zealand
2034,-37.671944,176.19611,Tauranga,Tauranga,New Zealand
2035,-44.302778,171.225278,Timaru,Timaru,New Zealand
2037,-41.518333,173.870278,Woodbourne,Woodbourne,New Zealand
2041,-37.920556,176.914167,Whakatane,Whakatane,New Zealand
2042,-41.327221,174.805278,Wellington Intl,Wellington,New Zealand
2045,-35.768333,174.365,Whangarei,Whangarei,New Zealand
2046,-41.738056,171.580833,Westport,Westport,New Zealand
2047,-39.962222,175.025278,Wanganui,Wanganui,New Zealand
2048,34.210017,62.2283,Herat,Herat,Afghanistan
2050,34.565853,69.212328,Kabul Intl,Kabul,Afghanistan
2051,31.505756,65.847822,Kandahar,Kandahar,Afghanistan
2053,36.706914,67.209678,Mazar I Sharif,Mazar-i-sharif,Afghanistan
2057,26.270834,50.63361,Bahrain Intl,Bahrain,Bahrain
2059,18.240367,42.656625,Abha,Abha,Saudi Arabia
2060,25.285306,49.485189,Al Ahsa,Al-ahsa,Saudi Arabia
2061,20.296139,41.634277,Al Baha,El-baha,Saudi Arabia
2062,19.98435,42.620881,Bisha,Bisha,Saudi Arabia
2064,26.471161,49.79789,King Fahd Intl,Dammam,Saudi Arabia
2066,16.901111,42.585833,King Abdullah Bin Abdulaziz,Gizan,Saudi Arabia
2067,26.302822,43.773911,Gassim,Gassim,Saudi Arabia
2068,31.411942,37.279469,Guriat,Guriat,Saudi Arabia
2069,27.437917,41.686292,Hail,Hail,Saudi Arabia
2072,21.679564,39.156536,King Abdulaziz Intl,Jeddah,Saudi Arabia
2074,24.553422,39.705061,Prince Mohammad Bin Abdulaziz,Madinah,Saudi Arabia
2075,17.611436,44.419169,Nejran,Nejran,Saudi Arabia
2076,28.335192,46.125069,Qaisumah,Hafr Al-batin,Saudi Arabia
2081,29.626419,43.490614,Rafha,Rafha,Saudi Arabia
2082,24.95764,46.698776,King Khaled Intl,Riyadh,Saudi Arabia
2084,30.906589,41.138217,Arar,Arar,Saudi Arabia
2086,17.466875,47.121431,Sharurah,Sharurah,Saudi Arabia
2089,28.365417,36.618889,Tabuk,Tabuk,Saudi Arabia
2090,21.483418,40.544334,Taif,Taif,Saudi Arabia
2093,31.692683,38.7312,Turaif,Turaif,Saudi Arabia
2095,26.198553,36.476381,Wejh,Wejh,Saudi Arabia
2096,24.144244,38.06335,Yenbo,Yenbo,Saudi Arabia
2097,30.371111,48.228333,Abadan,Abadan,Iran
2103,30.556192,49.151879,Mahshahr,Bandar Mahshahr,Iran
2104,31.337431,48.76195,Ahwaz,Ahwaz,Iran
2106,28.944811,50.834637,Bushehr,Bushehr,Iran
2109,26.526156,53.980211,Kish Island,Kish Island,Iran
2110,26.532,54.824847,Bandar Lengeh,Bandar Lengeh,Iran
2114,34.345853,47.158128,Shahid Ashrafi Esfahani,Bakhtaran,Iran
2117,35.245856,47.009247,Sanandaj,Sanandaj,Iran
2123,37.325314,49.605817,Rasht,Rasht,Iran
2131,35.689167,51.313416,Mehrabad Intl,Teheran,Iran
2134,27.218317,56.37785,Bandar Abbass Intl,Bandar Abbas,Iran
2136,30.274444,56.951111,Kerman,Kerman,Iran
2142,32.898056,59.266111,Birjand,Birjand,Iran
2151,36.909908,50.679589,Ramsar,Ramsar,Iran
2157,29.539242,52.589786,Shiraz Shahid Dastghaib Intl,Shiraz,Iran
2162,38.133889,46.235,Tabriz Intl,Tabriz,Iran
2164,31.904908,54.276503,Yazd Shahid Sadooghi,Yazd,Iran
2166,25.44335,60.382114,Chah Bahar,Chah Bahar,Iran
2167,29.475686,60.906189,Zahedan Intl,Zahedan,Iran
2170,31.722556,35.993214,Queen Alia Intl,Amman,Jordan
2172,29.611619,35.018067,Aqaba King Hussein Intl,Aqaba,Jordan
2176,29.226567,47.968928,Kuwait Intl,Kuwait,Kuwait
2177,33.820931,35.488389,Rafic Hariri Intl,Beirut,Lebanon
2179,24.432972,54.651138,Abu Dhabi Intl,Abu Dhabi,United Arab Emirates
2180,24.428333,54.458084,Bateen,Abu Dhabi,United Arab Emirates
2188,25.252778,55.364444,Dubai Intl,Dubai,United Arab Emirates
2189,25.112225,56.323964,Fujairah Intl,Fujeirah,United Arab Emirates
2191,25.328575,55.51715,Sharjah Intl,Sharjah,United Arab Emirates
2192,26.170986,56.240569,Khasab,Khasab,Oman
2194,23.593278,58.284444,Seeb Intl,Muscat,Oman
2195,17.038719,54.091297,Salalah,Salalah,Oman
2202,31.365014,72.994842,Faisalabad Intl,Faisalabad,Pakistan
2203,25.233308,62.329494,Gwadar,Gwadar,Pakistan
2204,35.918786,74.333644,Gilgit,Gilgit,Pakistan
2206,24.906547,67.160797,Jinnah Intl,Karachi,Pakistan
2207,31.521564,74.403594,Allama Iqbal Intl,Lahore,Pakistan
2212,27.335156,68.143053,Moenjodaro,Moenjodaro,Pakistan
2214,30.203222,71.419111,Multan Intl,Multan,Pakistan
2217,26.954547,64.132517,Panjgur,Panjgur,Pakistan
2219,33.993911,71.514581,Peshawar Intl,Peshawar,Pakistan
2221,30.251369,66.937764,Quetta,Quetta,Pakistan
2222,28.3839,70.279572,Sheikh Zayed,Rahim Yar Khan,Pakistan
2223,33.616653,73.099233,Chaklala,Islamabad,Pakistan
2227,27.721989,68.791683,Sukkur,Sukkur,Pakistan
2233,31.358381,69.463606,Zhob,Zhob,Pakistan
2234,30.549069,47.662142,Basrah Intl,Basrah,Iraq
2241,25.261125,51.565056,Doha Intl,Doha,Qatar
2243,14.174308,145.242536,Rota Intl,Rota,Northern Mariana Islands
2244,15.119003,145.729356,Francisco C Ada Saipan Intl,Saipan,Northern Mariana Islands
2246,13.48345,144.795983,Guam Intl,Agana,Guam
2249,7.064758,171.272022,Marshall Islands Intl,Majuro,Marshall Islands
2251,8.720122,167.731661,Bucholz Aaf,Kwajalein,Marshall Islands
2252,1.986161,-157.349778,Cassidy Intl,Kiritimati,Kiribati
2254,7.461869,151.843006,Chuuk Intl,Chuuk,Micronesia
2255,6.9851,158.208989,Pohnpei Intl,Pohnpei,Micronesia
2256,7.367303,134.544278,Babelthuap,Babelthuap,Palau
2257,5.356975,162.958386,Kosrae,Kosrae,Micronesia
2258,9.498911,138.082497,Yap Intl,Yap,Micronesia
2259,24.427892,118.359197,Shang Yi,Kinmen,Taiwan
2262,22.754986,121.101681,Fengnin,Fengnin,Taiwan
2264,22.577094,120.350006,Kaohsiung Intl,Kaohsiung,Taiwan
2268,24.264668,120.62058,Ching Chuang Kang,Taichung,Taiwan
2270,22.950361,120.205778,Tainan,Tainan,Taiwan
2272,23.568669,119.628311,Magong,Makung,Taiwan
2275,25.069722,121.5525,Sungshan,Taipei,Taiwan
2276,25.077731,121.232822,Taoyuan Intl,Taipei,Taiwan
2278,24.023725,121.616906,Hualien,Hualien,Taiwan
2279,35.764722,140.386389,Narita Intl,Tokyo,Japan
2280,36.166758,137.922669,Matsumoto,Matsumoto,Japan
2281,36.181083,140.415444,Hyakuri,Ibaraki,Japan
2284,33.662222,135.364444,Nanki Shirahama,Nanki-shirahama,Japan
2286,42.733333,143.217222,Obihiro,Obihiro,Japan
2287,42.7752,141.692283,New Chitose,Sapporo,Japan
2288,41.77,140.821944,Hakodate,Hakodate,Japan
2290,43.880606,144.164053,Memanbetsu,Memanbetsu,Japan
2291,43.5775,144.96,Nakashibetsu,Nakashibetsu,Japan
2294,45.404167,141.800833,Wakkanai,Wakkanai,Japan
2295,33.749027,129.785417,Iki,Iki,Japan
2296,33.93,131.278611,Yamaguchi Ube,Yamaguchi,Japan
2297,34.284889,129.33055,Tsushima,Tsushima,Japan
2298,44.303914,143.404028,Monbetsu,Monbetsu,Japan
2299,43.670833,142.4475,Asahikawa,Asahikawa,Japan
2304,32.666269,128.832808,Fukue,Fukue,Japan
2305,33.585942,130.450686,Fukuoka,Fukuoka,Japan
2307,31.803397,130.719408,Kagoshima,Kagoshima,Japan
2308,31.877222,131.448611,Miyazaki,Miyazaki,Japan
2310,33.479444,131.737222,Oita,Oita,Japan
2311,33.845942,131.034689,New Kitakyushu,Kitakyushu,Japan
2312,32.837319,130.85505,Kumamoto,Kumamoto,Japan
2313,32.916944,129.913611,Nagasaki,Nagasaki,Japan
2316,28.430633,129.712542,Amami,Amami,Japan
2322,36.394611,136.406544,Komatsu,Kanazawa,Japan
2324,36.648333,137.1875,Toyama,Toyama,Japan
2326,34.436111,132.919444,Hiroshima,Hiroshima,Japan
2327,34.756944,133.855278,Okayama,Okayama,Japan
2328,35.413611,132.89,Izumo,Izumo,Japan
2330,35.492222,133.236389,Yonago Kitaro,Miho,Japan
2332,33.546111,133.669444,Kochi,Kochi,Japan
2333,33.827222,132.699722,Matsuyama,Matsuyama,Japan
2334,34.785528,135.438222,Osaka Intl,Osaka,Japan
2335,35.530069,134.166553,Tottori,Tottori,Japan
2336,34.132808,134.606639,Tokushima,Tokushima,Japan
2337,34.214167,134.015556,Takamatsu,Takamatsu,Japan
2340,40.734722,140.690833,Aomori,Aomori,Japan
2341,38.411894,140.371331,Yamagata,Yamagata,Japan
2344,39.428611,141.135278,Hanamaki,Hanamaki,Japan
2345,39.615556,140.218611,Akita,Akita,Japan
2346,40.703222,141.368364,Misawa Ab,Misawa,Japan
2347,38.139722,140.916944,Sendai,Sendai,Japan
2352,33.115,139.785833,Hachijojima,Hachijojima,Japan
2356,34.782033,139.360306,Oshima,Oshima,Japan
2359,35.552258,139.779694,Tokyo Intl,Tokyo,Japan
2361,35.126389,126.808889,Gwangju,Kwangju,South Korea
2365,34.842328,127.61685,Yeosu,Yeosu,South Korea
2370,33.511306,126.493028,Jeju Intl,Cheju,South Korea
2372,35.179528,128.938222,Gimhae Intl,Busan,South Korea
2374,35.593494,129.351722,Ulsan,Ulsan,South Korea
2378,37.558311,126.790586,Gimpo,Seoul,South Korea
2380,35.987858,129.420486,Pohang,Pohang,South Korea
2381,35.894108,128.658856,Daegu Ab,Taegu,South Korea
2384,26.195814,127.645869,Naha,Okinawa,Japan
2387,24.344525,124.186983,Ishigaki,Ishigaki,Japan
2388,26.363506,126.713806,Kumejima,Kumejima,Japan
2390,24.782833,125.295111,Miyako,Miyako,Japan
2397,14.508647,121.019581,Ninoy Aquino Intl,Manila,Philippines
2399,7.165242,124.209619,Cotabato,Cotabato,Philippines
2400,8.415619,124.611219,Cagayan De Oro,Ladag,Philippines
2401,7.827197,123.458294,Pagadian,Pagadian,Philippines
2404,6.922419,122.059633,Zamboanga Intl,Zamboanga,Philippines
2422,11.227628,125.027758,Daniel Z Romualdez,Tacloban,Philippines
2423,10.642511,122.929617,Bacolod,Bacolod,Philippines
2425,9.333714,123.300472,Dumaguete,Dumaguete,Philippines
2429,10.713044,122.545297,Iloilo,Iloilo,Philippines
2430,11.679431,122.376294,Kalibo,Kalibo,Philippines
2433,9.742119,118.758731,Puerto Princesa,Puerto Princesa,Philippines
2435,10.766044,121.933439,Antique,San Jose,Philippines
2439,-31.794778,-60.480361,General Urquiza,Parana,Argentina
2440,-32.903611,-60.785,Rosario,Rosario,Argentina
2441,-31.711666,-60.811668,Sauce Viejo,Santa Fe,Argentina
2442,-34.559175,-58.415606,Aeroparque Jorge Newbery,Buenos Aires,Argentina
2443,-31.323619,-64.207953,Ambrosio L V Taravella,Cordoba,Argentina
2452,-32.831717,-68.792856,El Plumerillo,Mendoza,Argentina
2454,-34.588314,-68.403854,San Rafael,San Rafael,Argentina
2455,-28.593214,-65.750925,Catamarca,Catamarca,Argentina
2456,-27.765617,-64.310122,Santiago Del Estero,Santiago Del Estero,Argentina
2458,-29.381636,-66.795839,La Rioja,La Rioja,Argentina
2460,-26.840861,-65.104944,Teniente Benjamin Matienzo,Tucuman,Argentina
2461,-31.571472,-68.418194,San Juan,San Julian,Argentina
2467,-33.273192,-66.356422,San Luis,San Luis,Argentina
2469,-27.449986,-59.056125,Resistencia,Resistencia,Argentina
2470,-26.212722,-58.228111,Formosa,Formosa,Argentina
2471,-25.737281,-54.473444,Cataratas Del Iguazu,Iguazu Falls,Argentina
2474,-27.385839,-55.970728,Posadas,Posadas,Argentina
2476,-24.855978,-65.486169,Salta,Salta,Argentina
2477,-24.392778,-65.097778,Jujuy,Jujuy,Argentina
2487,-45.785347,-67.465508,Comodoro Rivadavia,Comodoro Rivadavia,Argentina
2488,-42.90795,-71.139472,Esquel,Esquel,Argentina
2490,-43.2105,-65.270319,Almirante Zar,Trelew,Argentina
2491,-40.869222,-63.000389,Gobernador Castello,Viedma,Argentina
2492,-42.759161,-65.102725,El Tehuelche,Puerto Madryn,Argentina
2495,-53.777667,-67.749389,Rio Grande,Rio Grande,Argentina
2496,-51.608875,-69.312636,Rio Gallegos,Rio Gallegos,Argentina
2497,-54.843278,-68.29575,Ushuaia Malvinas Argentinas,Ushuaia,Argentina
2501,-38.724967,-62.169317,Comandante Espora,Bahia Blanca,Argentina
2508,-37.934167,-57.573333,Mar Del Plata,Mar Del Plata,Argentina
2509,-38.949,-68.155711,Presidente Peron,Neuquen,Argentina
2512,-36.588322,-64.275694,Santa Rosa,Santa Rosa,Argentina
2513,-41.151172,-71.157542,San Carlos De Bariloche,San Carlos De Bariloche,Argentina
2517,-40.075383,-71.137294,Aviador C Campos,San Martin Des Andes,Argentina
2518,-8.348347,-49.301528,Conceicao Do Araguaia,Conceicao Do Araguaia,Brazil
2521,-21.812,-48.133028,Araraquara,Araracuara,Brazil
2522,-10.984,-37.070333,Santa Maria,Aracaju,Brazil
2524,-9.866092,-56.106206,Alta Floresta,Alta Floresta,Brazil
2525,-21.141342,-50.424722,Aracatuba,Aracatuba,Brazil
2526,-1.37925,-48.476292,Val De Cans Intl,Belem,Brazil
2528,-19.851181,-43.950628,Pampulha Carlos Drummond De Andrade,Belo Horizonte,Brazil
2531,-15.8711,-47.918625,Presidente Juscelino Kubitschek,Brasilia,Brazil
2533,2.846311,-60.690069,Boa Vista,Boa Vista,Brazil
2535,-25.000339,-53.500764,Cascavel,Cascavel,Brazil
2537,-19.63375,-43.968856,Tancredo Neves Intl,Belo Horizonte,Brazil
2538,-20.468667,-54.6725,Campo Grande,Campo Grande,Brazil
2539,-27.134219,-52.656553,Chapeco,Chapeco,Brazil
2541,-28.725817,-49.424739,Forquilhinha,Criciuma,Brazil
2543,-21.698333,-41.301669,Bartolomeu Lisandro,Campos,Brazil
2544,-19.011931,-57.673053,Corumba Intl,Corumba,Brazil
2545,-25.528475,-49.175775,Afonso Pena,Curitiba,Brazil
2547,-29.197064,-51.187536,Campo Dos Bugres,Caxias Do Sul,Brazil
2548,-15.652931,-56.116719,Marechal Rondon,Cuiaba,Brazil
2549,-7.599906,-72.769489,Cruzeiro do Sul,Cruzeiro do Sul,Brazil
2550,-22.175056,-51.424639,Presidente Prudente,President Prudente,Brazil
2551,-3.038611,-60.049721,Eduardo Gomes Intl,Manaus,Brazil
2554,-25.59615,-54.487206,Cataratas Intl,Foz Do Iguacu,Brazil
2555,-27.670489,-48.547181,Hercilio Luz,Florianopolis,Brazil
2556,-3.854928,-32.423336,Fernando De Noronha,Fernando Do Noronha,Brazil
2559,-3.776283,-38.532556,Pinto Martins Intl,Fortaleza,Brazil
2560,-22.808903,-43.243647,Galeao Antonio Carlos Jobim,Rio De Janeiro,Brazil
2562,-16.632033,-49.220686,Santa Genoveva,Goiania,Brazil
2564,-23.432075,-46.469511,Guarulhos Gov Andre Franco Montouro,Sao Paulo,Brazil
2566,-3.253906,-52.253978,Altamira,Altamira,Brazil
2569,-14.815964,-39.033197,Ilheus,Ilheus,Brazil
2570,-19.470722,-42.487583,Usiminas,Ipatinga,Brazil
2572,-5.531292,-47.46005,Prefeito Renato Moreira,Imperatriz,Brazil
2575,-7.148381,-34.950681,Presidente Castro Pinto,Joao Pessoa,Brazil
2576,-26.224453,-48.797364,Lauro Carneiro De Loyola,Joinville,Brazil
2577,-7.269917,-35.896364,Presidente Joao Suassuna,Campina Grande,Brazil
2578,-23.0075,-47.134444,Viracopos,Campinas,Brazil
2581,-23.333625,-51.130072,Londrina,Londrina,Brazil
2582,-13.262086,-43.408114,Bom Jesus Da Lapa,Bom Jesus Da Lapa,Brazil
2584,-5.368589,-49.138025,Maraba,Maraba,Brazil
2586,-23.476392,-52.016406,Regional De Maringa Silvio Name Junior,Maringa,Brazil
2587,-16.706925,-43.8189,Mario Ribeiro,Montes Claros,Brazil
2590,-9.510808,-35.791678,Zumbi Dos Palmares,Maceio,Brazil
2591,0.050664,-51.072178,Macapa,Macapa,Brazil
2595,-26.879999,-48.65139,Ministro Victor Konder Intl,Navegantes,Brazil
2596,-28.281683,-54.169139,Santo Angelo,Santo Angelo,Brazil
2597,-5.911417,-35.247717,Augusto Severo,Natal,Brazil
2599,-29.994428,-51.171428,Salgado Filho,Porto Alegre,Brazil
2602,-28.243989,-52.326558,Lauro Kurtz,Passo Fundo,Brazil
2603,-31.718353,-52.327689,Pelotas,Pelotas,Brazil
2604,-9.362411,-40.569097,Senador Nilo Coelho,Petrolina,Brazil
2607,-8.709294,-63.902281,Governador Jorge Teixeira De Oliveira,Porto Velho,Brazil
2609,-9.583,-67.4836,PlÃ¡cido de Castro,Rio Branco,Brazil
2610,-8.126794,-34.923039,Guararapes Gilberto Freyre Intl,Recife,Brazil
2611,-32.082617,-52.166542,Rio Grande,Rio Grande,Brazil
2612,-22.910461,-43.163133,Santos Dumont,Rio De Janeiro,Brazil
2613,-21.134167,-47.774189,Leite Lopes,Ribeirao Preto,Brazil
2615,-23.228172,-45.862739,Professor Urbano Ernesto Stumpf,Sao Jose Dos Campos,Brazil
2616,-2.585361,-44.234139,Marechal Cunha Machado Intl,Sao Luis,Brazil
2618,-23.626692,-46.655375,Congonhas,Sao Paulo,Brazil
2619,-20.816567,-49.406511,Sao Jose Do Rio Preto,Sao Jose Do Rio Preto,Brazil
2621,-12.910994,-38.331044,Deputado Luis Eduardo Magalhaes,Salvador,Brazil
2622,-1.4896,-56.396803,Trombetas,Oriximina,Brazil
2623,-5.059942,-42.823478,Senador Petronio Portella,Teresina,Brazil
2624,-3.382944,-64.724056,Tefe,Tefe,Brazil
2628,-4.255669,-69.935828,Tabatinga,Tabatinga,Brazil
2629,-3.786008,-49.720267,Tucurui,Tucurui,Brazil
2631,-9.400878,-38.250575,Paulo Afonso,Paulo Alfonso,Brazil
2632,-29.782178,-57.038189,Rubem Berta,Uruguaiana,Brazil
2633,-18.882844,-48.225594,Ten Cel Av Cesar Bombonato,Uberlandia,Brazil
2635,-19.765,-47.964778,Uberaba,Uberaba,Brazil
2637,-12.694375,-60.098269,Vilhena,Vilhena,Brazil
2638,-20.258056,-40.286389,Goiabeiras,Vitoria,Brazil
2641,-18.348531,-70.338742,Chacalluta,Arica,Chile
2642,-45.916058,-71.689475,Balmaceda,Balmaceda,Chile
2645,-22.498175,-68.903575,El Loa,Calama,Chile
2647,-53.002642,-70.854586,Carlos Ibanez Del Campo Intl,Punta Arenas,Chile
2649,-20.535222,-70.181275,Diego Aracena Intl,Iquique,Chile
2650,-33.392975,-70.785803,Arturo Merino Benitez Intl,Santiago,Chile
2651,-23.444478,-70.4451,Cerro Moreno Intl,Antofagasta,Chile
2656,-36.77265,-73.063106,Carriel Sur Intl,Concepcion,Chile
2657,-27.164792,-109.421831,Mataveri Intl,Easter Island,Chile
2658,-40.611208,-73.061042,Canal Bajo Carlos Hott Siebert,Osorno,Chile
2662,-29.916233,-71.199522,La Florida,La Serena,Chile
2664,-38.766819,-72.637097,Maquehue,Temuco,Chile
2665,-41.438886,-73.093953,El Tepual Intl,Puerto Montt,Chile
2667,-39.649956,-73.086111,Pichoy,Valdivia,Chile
2670,-0.462886,-76.986842,Francisco De Orellana,Coca,Ecuador
2671,-2.889467,-78.984397,Mariscal Lamar,Cuenca,Ecuador
2672,-0.453758,-90.265914,Seymour,Galapagos,Ecuador
2673,-2.157419,-79.883558,Jose Joaquin De Olmedo Intl,Guayaquil,Ecuador
2683,-0.946078,-80.678808,Eloy Alfaro Intl,Manta,Ecuador
2688,-0.141144,-78.488214,Mariscal Sucre Intl,Quito,Ecuador
2699,-25.23985,-57.519133,Silvio Pettirossi Intl,Asuncion,Paraguay
2705,4.452775,-75.766447,El Eden,Armenia,Colombia
2706,0.505228,-76.500836,Tres De Mayo,Puerto Asis,Colombia
2708,7.1265,-73.184778,Palonegro,Bucaramanga,Colombia
2709,4.701594,-74.146947,Eldorado Intl,Bogota,Colombia
2710,10.889589,-74.780819,Ernesto Cortissoz,Barranquilla,Colombia
2711,6.202917,-77.394675,Jose Celestino Mutis,Bahia Solano,Colombia
2712,3.819628,-76.989767,Gerardo Tobar Lopez,Buenaventura,Colombia
2713,7.927567,-72.511547,Camilo Daza,Cucuta,Colombia
2714,10.442381,-75.512961,Rafael Nunez,Cartagena,Colombia
2715,3.543222,-76.381583,Alfonso Bonilla Aragon Intl,Cali,Colombia
2716,1.814417,-78.749228,La Florida,Tumaco,Colombia
2717,9.332742,-75.285594,Las Brujas,Corozal,Colombia
2718,7.024331,-73.8068,Yariguies,Barrancabermeja,Colombia
2719,1.589189,-75.564372,Gustavo Artunduaga Paredes,Florencia,Colombia
2722,2.570133,-77.8986,Juan Casiano,Guapi,Colombia
2724,4.421608,-75.1333,Perales,Ibague,Colombia
2725,0.861925,-77.671764,San Luis,Ipiales,Colombia
2728,-4.193549,-69.943163,Alfredo Vasquez Cobo,Leticia,Colombia
2729,6.219958,-75.590519,Olaya Herrera,Medellin,Colombia
2731,8.823744,-75.825831,Los Garzones,Monteria,Colombia
2732,1.253664,-70.233878,Fabio Alberto Leon Bentley,Mitu,Colombia
2733,5.029597,-75.464708,La Nubia,Manizales,Colombia
2734,2.95015,-75.294,Benito Salas,Neiva,Colombia
